,LCLid,stdorToU,DateTime,Acorn,Acorn_grouped,KWh
2005,MAC000018,Std,1970-02-12 00:30:00,ACORN-E,Affluent,0.35700000000000004
2006,MAC000018,Std,1970-02-12 01:00:00,ACORN-E,Affluent,0.488
2007,MAC000018,Std,1970-02-12 01:30:00,ACORN-E,Affluent,0.35200000000000004
2008,MAC000018,Std,1970-02-12 02:00:00,ACORN-E,Affluent,0.36
2009,MAC000018,Std,1970-02-12 02:30:00,ACORN-E,Affluent,0.359
2010,MAC000018,Std,1970-02-12 03:00:00,ACORN-E,Affluent,0.35
2011,MAC000018,Std,1970-02-12 03:30:00,ACORN-E,Affluent,0.16399999999999998
2012,MAC000018,Std,1970-02-12 04:00:00,ACORN-E,Affluent,0.126
2013,MAC000018,Std,1970-02-12 04:30:00,ACORN-E,Affluent,0.165
2014,MAC000018,Std,1970-02-12 05:00:00,ACORN-E,Affluent,0.16
2015,MAC000018,Std,1970-02-12 05:30:00,ACORN-E,Affluent,0.22
2016,MAC000018,Std,1970-02-12 06:00:00,ACORN-E,Affluent,0.239
2017,MAC000018,Std,1970-02-12 06:30:00,ACORN-E,Affluent,0.24600000000000002
2018,MAC000018,Std,1970-02-12 07:00:00,ACORN-E,Affluent,0.255
2019,MAC000018,Std,1970-02-12 07:30:00,ACORN-E,Affluent,0.319
2020,MAC000018,Std,1970-02-12 08:00:00,ACORN-E,Affluent,0.381
2021,MAC000018,Std,1970-02-12 08:30:00,ACORN-E,Affluent,0.32
2022,MAC000018,Std,1970-02-12 09:00:00,ACORN-E,Affluent,0.252
2023,MAC000018,Std,1970-02-12 09:30:00,ACORN-E,Affluent,0.24
2024,MAC000018,Std,1970-02-12 10:00:00,ACORN-E,Affluent,0.18100000000000002
2025,MAC000018,Std,1970-02-12 10:30:00,ACORN-E,Affluent,0.23
2026,MAC000018,Std,1970-02-12 11:00:00,ACORN-E,Affluent,0.45799999999999996
2027,MAC000018,Std,1970-02-12 11:30:00,ACORN-E,Affluent,0.619
2028,MAC000018,Std,1970-02-12 12:00:00,ACORN-E,Affluent,0.623
2029,MAC000018,Std,1970-02-12 12:30:00,ACORN-E,Affluent,0.278
2030,MAC000018,Std,1970-02-12 13:00:00,ACORN-E,Affluent,0.252
2031,MAC000018,Std,1970-02-12 13:30:00,ACORN-E,Affluent,0.309
2032,MAC000018,Std,1970-02-12 14:00:00,ACORN-E,Affluent,0.308
2033,MAC000018,Std,1970-02-12 14:30:00,ACORN-E,Affluent,0.305
2034,MAC000018,Std,1970-02-12 15:00:00,ACORN-E,Affluent,0.31
2035,MAC000018,Std,1970-02-12 15:30:00,ACORN-E,Affluent,0.312
2036,MAC000018,Std,1970-02-12 16:00:00,ACORN-E,Affluent,0.345
2037,MAC000018,Std,1970-02-12 16:30:00,ACORN-E,Affluent,0.27899999999999997
2038,MAC000018,Std,1970-02-12 17:00:00,ACORN-E,Affluent,0.344
2039,MAC000018,Std,1970-02-12 17:30:00,ACORN-E,Affluent,0.344
2040,MAC000018,Std,1970-02-12 18:00:00,ACORN-E,Affluent,0.365
2041,MAC000018,Std,1970-02-12 18:30:00,ACORN-E,Affluent,0.28800000000000003
2042,MAC000018,Std,1970-02-12 19:00:00,ACORN-E,Affluent,0.3
2043,MAC000018,Std,1970-02-12 19:30:00,ACORN-E,Affluent,0.304
2044,MAC000018,Std,1970-02-12 20:00:00,ACORN-E,Affluent,0.943
2045,MAC000018,Std,1970-02-12 20:30:00,ACORN-E,Affluent,0.664
2046,MAC000018,Std,1970-02-12 21:00:00,ACORN-E,Affluent,0.353
2047,MAC000018,Std,1970-02-12 21:30:00,ACORN-E,Affluent,0.336
2048,MAC000018,Std,1970-02-12 22:00:00,ACORN-E,Affluent,0.245
2049,MAC000018,Std,1970-02-12 22:30:00,ACORN-E,Affluent,0.23800000000000002
2050,MAC000018,Std,1970-02-12 23:00:00,ACORN-E,Affluent,0.26
2051,MAC000018,Std,1970-02-12 23:30:00,ACORN-E,Affluent,0.306
2052,MAC000018,Std,1970-02-13 00:00:00,ACORN-E,Affluent,0.233
2053,MAC000018,Std,1970-02-13 00:30:00,ACORN-E,Affluent,0.249
2054,MAC000018,Std,1970-02-13 01:00:00,ACORN-E,Affluent,0.218
2055,MAC000018,Std,1970-02-13 01:30:00,ACORN-E,Affluent,0.159
2056,MAC000018,Std,1970-02-13 02:00:00,ACORN-E,Affluent,0.153
2057,MAC000018,Std,1970-02-13 02:30:00,ACORN-E,Affluent,0.134
2058,MAC000018,Std,1970-02-13 03:00:00,ACORN-E,Affluent,0.14
2059,MAC000018,Std,1970-02-13 03:30:00,ACORN-E,Affluent,0.15
2060,MAC000018,Std,1970-02-13 04:00:00,ACORN-E,Affluent,0.128
2061,MAC000018,Std,1970-02-13 04:30:00,ACORN-E,Affluent,0.168
2062,MAC000018,Std,1970-02-13 05:00:00,ACORN-E,Affluent,0.153
2063,MAC000018,Std,1970-02-13 05:30:00,ACORN-E,Affluent,0.301
2064,MAC000018,Std,1970-02-13 06:00:00,ACORN-E,Affluent,0.45799999999999996
2065,MAC000018,Std,1970-02-13 06:30:00,ACORN-E,Affluent,0.512
2066,MAC000018,Std,1970-02-13 07:00:00,ACORN-E,Affluent,0.306
2067,MAC000018,Std,1970-02-13 07:30:00,ACORN-E,Affluent,0.47
2068,MAC000018,Std,1970-02-13 08:00:00,ACORN-E,Affluent,0.316
2069,MAC000018,Std,1970-02-13 08:30:00,ACORN-E,Affluent,0.299
2070,MAC000018,Std,1970-02-13 09:00:00,ACORN-E,Affluent,0.629
2071,MAC000018,Std,1970-02-13 09:30:00,ACORN-E,Affluent,1.34
2072,MAC000018,Std,1970-02-13 10:00:00,ACORN-E,Affluent,0.747
2073,MAC000018,Std,1970-02-13 10:30:00,ACORN-E,Affluent,0.36200000000000004
2074,MAC000018,Std,1970-02-13 11:00:00,ACORN-E,Affluent,0.295
2075,MAC000018,Std,1970-02-13 11:30:00,ACORN-E,Affluent,0.278
2076,MAC000018,Std,1970-02-13 12:00:00,ACORN-E,Affluent,0.248
2077,MAC000018,Std,1970-02-13 12:30:00,ACORN-E,Affluent,0.253
2078,MAC000018,Std,1970-02-13 13:00:00,ACORN-E,Affluent,0.425
2079,MAC000018,Std,1970-02-13 13:30:00,ACORN-E,Affluent,0.5920000000000001
2080,MAC000018,Std,1970-02-13 14:00:00,ACORN-E,Affluent,0.604
2081,MAC000018,Std,1970-02-13 14:30:00,ACORN-E,Affluent,0.42700000000000005
2082,MAC000018,Std,1970-02-13 15:00:00,ACORN-E,Affluent,0.293
2083,MAC000018,Std,1970-02-13 15:30:00,ACORN-E,Affluent,0.305
2084,MAC000018,Std,1970-02-13 16:00:00,ACORN-E,Affluent,0.28
2085,MAC000018,Std,1970-02-13 16:30:00,ACORN-E,Affluent,0.273
2086,MAC000018,Std,1970-02-13 17:00:00,ACORN-E,Affluent,0.6679999999999999
2087,MAC000018,Std,1970-02-13 17:30:00,ACORN-E,Affluent,0.442
2088,MAC000018,Std,1970-02-13 18:00:00,ACORN-E,Affluent,0.375
2089,MAC000018,Std,1970-02-13 18:30:00,ACORN-E,Affluent,0.39
2090,MAC000018,Std,1970-02-13 19:00:00,ACORN-E,Affluent,0.34700000000000003
2091,MAC000018,Std,1970-02-13 19:30:00,ACORN-E,Affluent,0.321
2092,MAC000018,Std,1970-02-13 20:00:00,ACORN-E,Affluent,0.531
2093,MAC000018,Std,1970-02-13 20:30:00,ACORN-E,Affluent,0.48100000000000004
2094,MAC000018,Std,1970-02-13 21:00:00,ACORN-E,Affluent,0.182
2095,MAC000018,Std,1970-02-13 21:30:00,ACORN-E,Affluent,0.154
2096,MAC000018,Std,1970-02-13 22:00:00,ACORN-E,Affluent,0.13699999999999998
2097,MAC000018,Std,1970-02-13 22:30:00,ACORN-E,Affluent,0.127
2098,MAC000018,Std,1970-02-13 23:00:00,ACORN-E,Affluent,0.14400000000000002
2099,MAC000018,Std,1970-02-13 23:30:00,ACORN-E,Affluent,0.14400000000000002
2100,MAC000018,Std,1970-02-14 00:00:00,ACORN-E,Affluent,0.129
2101,MAC000018,Std,1970-02-14 00:30:00,ACORN-E,Affluent,0.13
2102,MAC000018,Std,1970-02-14 01:00:00,ACORN-E,Affluent,0.142
2103,MAC000018,Std,1970-02-14 01:30:00,ACORN-E,Affluent,0.14
2104,MAC000018,Std,1970-02-14 02:00:00,ACORN-E,Affluent,0.11800000000000001
2105,MAC000018,Std,1970-02-14 02:30:00,ACORN-E,Affluent,0.13699999999999998
2106,MAC000018,Std,1970-02-14 03:00:00,ACORN-E,Affluent,0.139
2107,MAC000018,Std,1970-02-14 03:30:00,ACORN-E,Affluent,0.129
2108,MAC000018,Std,1970-02-14 04:00:00,ACORN-E,Affluent,0.125
2109,MAC000018,Std,1970-02-14 04:30:00,ACORN-E,Affluent,0.168
2110,MAC000018,Std,1970-02-14 05:00:00,ACORN-E,Affluent,0.152
2111,MAC000018,Std,1970-02-14 05:30:00,ACORN-E,Affluent,0.41600000000000004
2112,MAC000018,Std,1970-02-14 06:00:00,ACORN-E,Affluent,0.377
2113,MAC000018,Std,1970-02-14 06:30:00,ACORN-E,Affluent,0.22899999999999998
2114,MAC000018,Std,1970-02-14 07:00:00,ACORN-E,Affluent,0.184
2115,MAC000018,Std,1970-02-14 07:30:00,ACORN-E,Affluent,0.207
2116,MAC000018,Std,1970-02-14 08:00:00,ACORN-E,Affluent,0.313
2117,MAC000018,Std,1970-02-14 08:30:00,ACORN-E,Affluent,0.196
2118,MAC000018,Std,1970-02-14 09:00:00,ACORN-E,Affluent,0.205
2119,MAC000018,Std,1970-02-14 09:30:00,ACORN-E,Affluent,0.275
2120,MAC000018,Std,1970-02-14 10:00:00,ACORN-E,Affluent,1.234
2121,MAC000018,Std,1970-02-14 10:30:00,ACORN-E,Affluent,0.6940000000000001
2122,MAC000018,Std,1970-02-14 11:00:00,ACORN-E,Affluent,0.29
2123,MAC000018,Std,1970-02-14 11:30:00,ACORN-E,Affluent,0.28
2124,MAC000018,Std,1970-02-14 12:00:00,ACORN-E,Affluent,0.293
2125,MAC000018,Std,1970-02-14 12:30:00,ACORN-E,Affluent,0.19699999999999998
2126,MAC000018,Std,1970-02-14 13:00:00,ACORN-E,Affluent,0.24
2127,MAC000018,Std,1970-02-14 13:30:00,ACORN-E,Affluent,0.276
2128,MAC000018,Std,1970-02-14 14:00:00,ACORN-E,Affluent,0.302
2129,MAC000018,Std,1970-02-14 14:30:00,ACORN-E,Affluent,0.47
2130,MAC000018,Std,1970-02-14 15:00:00,ACORN-E,Affluent,0.5720000000000001
2131,MAC000018,Std,1970-02-14 15:30:00,ACORN-E,Affluent,0.55
2132,MAC000018,Std,1970-02-14 16:00:00,ACORN-E,Affluent,0.483
2133,MAC000018,Std,1970-02-14 16:30:00,ACORN-E,Affluent,0.483
2134,MAC000018,Std,1970-02-14 17:00:00,ACORN-E,Affluent,0.483
2135,MAC000018,Std,1970-02-14 17:30:00,ACORN-E,Affluent,0.5489999999999999
2136,MAC000018,Std,1970-02-14 18:00:00,ACORN-E,Affluent,0.534
2137,MAC000018,Std,1970-02-14 18:30:00,ACORN-E,Affluent,0.56
2138,MAC000018,Std,1970-02-14 19:00:00,ACORN-E,Affluent,0.597
2139,MAC000018,Std,1970-02-14 19:30:00,ACORN-E,Affluent,0.6779999999999999
2140,MAC000018,Std,1970-02-14 20:00:00,ACORN-E,Affluent,0.565
2141,MAC000018,Std,1970-02-14 20:30:00,ACORN-E,Affluent,0.601
2142,MAC000018,Std,1970-02-14 21:00:00,ACORN-E,Affluent,0.433
2143,MAC000018,Std,1970-02-14 21:30:00,ACORN-E,Affluent,0.42
2144,MAC000018,Std,1970-02-14 22:00:00,ACORN-E,Affluent,0.214
2145,MAC000018,Std,1970-02-14 22:30:00,ACORN-E,Affluent,0.142
2146,MAC000018,Std,1970-02-14 23:00:00,ACORN-E,Affluent,0.124
2147,MAC000018,Std,1970-02-14 23:30:00,ACORN-E,Affluent,0.128
2148,MAC000018,Std,1970-02-15 00:00:00,ACORN-E,Affluent,0.142
2149,MAC000018,Std,1970-02-15 00:30:00,ACORN-E,Affluent,0.138
2150,MAC000018,Std,1970-02-15 01:00:00,ACORN-E,Affluent,0.11599999999999999
2151,MAC000018,Std,1970-02-15 01:30:00,ACORN-E,Affluent,0.139
2152,MAC000018,Std,1970-02-15 02:00:00,ACORN-E,Affluent,0.138
2153,MAC000018,Std,1970-02-15 02:30:00,ACORN-E,Affluent,0.126
2154,MAC000018,Std,1970-02-15 03:00:00,ACORN-E,Affluent,0.126
2155,MAC000018,Std,1970-02-15 03:30:00,ACORN-E,Affluent,0.145
2156,MAC000018,Std,1970-02-15 04:00:00,ACORN-E,Affluent,0.132
2157,MAC000018,Std,1970-02-15 04:30:00,ACORN-E,Affluent,0.294
2158,MAC000018,Std,1970-02-15 05:00:00,ACORN-E,Affluent,0.4
2159,MAC000018,Std,1970-02-15 05:30:00,ACORN-E,Affluent,0.39
2160,MAC000018,Std,1970-02-15 06:00:00,ACORN-E,Affluent,0.312
2161,MAC000018,Std,1970-02-15 06:30:00,ACORN-E,Affluent,0.331
2162,MAC000018,Std,1970-02-15 07:00:00,ACORN-E,Affluent,0.27
2163,MAC000018,Std,1970-02-15 07:30:00,ACORN-E,Affluent,0.32299999999999995
2164,MAC000018,Std,1970-02-15 08:00:00,ACORN-E,Affluent,0.192
2165,MAC000018,Std,1970-02-15 08:30:00,ACORN-E,Affluent,0.177
2166,MAC000018,Std,1970-02-15 09:00:00,ACORN-E,Affluent,0.203
2167,MAC000018,Std,1970-02-15 09:30:00,ACORN-E,Affluent,0.203
2168,MAC000018,Std,1970-02-15 10:00:00,ACORN-E,Affluent,0.184
2169,MAC000018,Std,1970-02-15 10:30:00,ACORN-E,Affluent,0.336
2170,MAC000018,Std,1970-02-15 11:00:00,ACORN-E,Affluent,0.27699999999999997
2171,MAC000018,Std,1970-02-15 11:30:00,ACORN-E,Affluent,0.253
2172,MAC000018,Std,1970-02-15 12:00:00,ACORN-E,Affluent,0.23199999999999998
2173,MAC000018,Std,1970-02-15 12:30:00,ACORN-E,Affluent,0.188
2174,MAC000018,Std,1970-02-15 13:00:00,ACORN-E,Affluent,0.245
2175,MAC000018,Std,1970-02-15 13:30:00,ACORN-E,Affluent,0.244
2176,MAC000018,Std,1970-02-15 14:00:00,ACORN-E,Affluent,0.261
2177,MAC000018,Std,1970-02-15 14:30:00,ACORN-E,Affluent,0.258
2178,MAC000018,Std,1970-02-15 15:00:00,ACORN-E,Affluent,0.345
2179,MAC000018,Std,1970-02-15 15:30:00,ACORN-E,Affluent,0.3
2180,MAC000018,Std,1970-02-15 16:00:00,ACORN-E,Affluent,0.395
2181,MAC000018,Std,1970-02-15 16:30:00,ACORN-E,Affluent,0.39799999999999996
2182,MAC000018,Std,1970-02-15 17:00:00,ACORN-E,Affluent,0.36700000000000005
2183,MAC000018,Std,1970-02-15 17:30:00,ACORN-E,Affluent,0.29100000000000004
2184,MAC000018,Std,1970-02-15 18:00:00,ACORN-E,Affluent,0.255
2185,MAC000018,Std,1970-02-15 18:30:00,ACORN-E,Affluent,0.253
2186,MAC000018,Std,1970-02-15 19:00:00,ACORN-E,Affluent,0.26899999999999996
2187,MAC000018,Std,1970-02-15 19:30:00,ACORN-E,Affluent,0.326
2188,MAC000018,Std,1970-02-15 20:00:00,ACORN-E,Affluent,0.252
2189,MAC000018,Std,1970-02-15 20:30:00,ACORN-E,Affluent,0.435
2190,MAC000018,Std,1970-02-15 21:00:00,ACORN-E,Affluent,0.26899999999999996
2191,MAC000018,Std,1970-02-15 21:30:00,ACORN-E,Affluent,0.18899999999999997
2192,MAC000018,Std,1970-02-15 22:00:00,ACORN-E,Affluent,0.14400000000000002
2193,MAC000018,Std,1970-02-15 22:30:00,ACORN-E,Affluent,0.11599999999999999
2194,MAC000018,Std,1970-02-15 23:00:00,ACORN-E,Affluent,0.142
2195,MAC000018,Std,1970-02-15 23:30:00,ACORN-E,Affluent,0.142
2196,MAC000018,Std,1970-02-16 00:00:00,ACORN-E,Affluent,0.114
2197,MAC000018,Std,1970-02-16 00:30:00,ACORN-E,Affluent,0.14
2198,MAC000018,Std,1970-02-16 01:00:00,ACORN-E,Affluent,0.14
2199,MAC000018,Std,1970-02-16 01:30:00,ACORN-E,Affluent,0.11800000000000001
2200,MAC000018,Std,1970-02-16 02:00:00,ACORN-E,Affluent,0.135
2201,MAC000018,Std,1970-02-16 02:30:00,ACORN-E,Affluent,0.14
2202,MAC000018,Std,1970-02-16 03:00:00,ACORN-E,Affluent,0.122
2203,MAC000018,Std,1970-02-16 03:30:00,ACORN-E,Affluent,0.13
2204,MAC000018,Std,1970-02-16 04:00:00,ACORN-E,Affluent,0.13699999999999998
2205,MAC000018,Std,1970-02-16 04:30:00,ACORN-E,Affluent,0.156
2206,MAC000018,Std,1970-02-16 05:00:00,ACORN-E,Affluent,0.132
2207,MAC000018,Std,1970-02-16 05:30:00,ACORN-E,Affluent,0.235
2208,MAC000018,Std,1970-02-16 06:00:00,ACORN-E,Affluent,0.255
2209,MAC000018,Std,1970-02-16 06:30:00,ACORN-E,Affluent,0.24
2210,MAC000018,Std,1970-02-16 07:00:00,ACORN-E,Affluent,0.34700000000000003
2211,MAC000018,Std,1970-02-16 07:30:00,ACORN-E,Affluent,0.21100000000000002
2212,MAC000018,Std,1970-02-16 08:00:00,ACORN-E,Affluent,0.258
2213,MAC000018,Std,1970-02-16 08:30:00,ACORN-E,Affluent,0.184
2214,MAC000018,Std,1970-02-16 09:00:00,ACORN-E,Affluent,0.268
2215,MAC000018,Std,1970-02-16 09:30:00,ACORN-E,Affluent,0.19699999999999998
2216,MAC000018,Std,1970-02-16 10:00:00,ACORN-E,Affluent,0.276
2217,MAC000018,Std,1970-02-16 10:30:00,ACORN-E,Affluent,0.825
2218,MAC000018,Std,1970-02-16 11:00:00,ACORN-E,Affluent,0.495
2219,MAC000018,Std,1970-02-16 11:30:00,ACORN-E,Affluent,0.24100000000000002
2220,MAC000018,Std,1970-02-16 12:00:00,ACORN-E,Affluent,0.276
2221,MAC000018,Std,1970-02-16 12:30:00,ACORN-E,Affluent,0.233
2222,MAC000018,Std,1970-02-16 13:00:00,ACORN-E,Affluent,0.255
2223,MAC000018,Std,1970-02-16 13:30:00,ACORN-E,Affluent,0.257
2224,MAC000018,Std,1970-02-16 14:00:00,ACORN-E,Affluent,0.272
2225,MAC000018,Std,1970-02-16 14:30:00,ACORN-E,Affluent,0.311
2226,MAC000018,Std,1970-02-16 15:00:00,ACORN-E,Affluent,0.322
2227,MAC000018,Std,1970-02-16 15:30:00,ACORN-E,Affluent,0.332
2228,MAC000018,Std,1970-02-16 16:00:00,ACORN-E,Affluent,0.264
2229,MAC000018,Std,1970-02-16 16:30:00,ACORN-E,Affluent,0.493
2230,MAC000018,Std,1970-02-16 17:00:00,ACORN-E,Affluent,0.41200000000000003
2231,MAC000018,Std,1970-02-16 17:30:00,ACORN-E,Affluent,0.607
2232,MAC000018,Std,1970-02-16 18:00:00,ACORN-E,Affluent,0.526
2233,MAC000018,Std,1970-02-16 18:30:00,ACORN-E,Affluent,0.46399999999999997
2234,MAC000018,Std,1970-02-16 19:00:00,ACORN-E,Affluent,0.406
2235,MAC000018,Std,1970-02-16 19:30:00,ACORN-E,Affluent,0.405
2236,MAC000018,Std,1970-02-16 20:00:00,ACORN-E,Affluent,0.33299999999999996
2237,MAC000018,Std,1970-02-16 20:30:00,ACORN-E,Affluent,0.132
2238,MAC000018,Std,1970-02-16 21:00:00,ACORN-E,Affluent,0.14800000000000002
2239,MAC000018,Std,1970-02-16 21:30:00,ACORN-E,Affluent,0.132
2240,MAC000018,Std,1970-02-16 22:00:00,ACORN-E,Affluent,0.124
2241,MAC000018,Std,1970-02-16 22:30:00,ACORN-E,Affluent,0.14400000000000002
2242,MAC000018,Std,1970-02-16 23:00:00,ACORN-E,Affluent,0.141
2243,MAC000018,Std,1970-02-16 23:30:00,ACORN-E,Affluent,0.125
2244,MAC000018,Std,1970-02-17 00:00:00,ACORN-E,Affluent,0.13
2245,MAC000018,Std,1970-02-17 00:30:00,ACORN-E,Affluent,0.141
2246,MAC000018,Std,1970-02-17 01:00:00,ACORN-E,Affluent,0.138
2247,MAC000018,Std,1970-02-17 01:30:00,ACORN-E,Affluent,0.115
2248,MAC000018,Std,1970-02-17 02:00:00,ACORN-E,Affluent,0.139
2249,MAC000018,Std,1970-02-17 02:30:00,ACORN-E,Affluent,0.13699999999999998
2250,MAC000018,Std,1970-02-17 03:00:00,ACORN-E,Affluent,0.125
2251,MAC000018,Std,1970-02-17 03:30:00,ACORN-E,Affluent,0.125
2252,MAC000018,Std,1970-02-17 04:00:00,ACORN-E,Affluent,0.13699999999999998
2253,MAC000018,Std,1970-02-17 04:30:00,ACORN-E,Affluent,0.161
2254,MAC000018,Std,1970-02-17 05:00:00,ACORN-E,Affluent,0.157
2255,MAC000018,Std,1970-02-17 05:30:00,ACORN-E,Affluent,0.233
2256,MAC000018,Std,1970-02-17 06:00:00,ACORN-E,Affluent,0.29100000000000004
2257,MAC000018,Std,1970-02-17 06:30:00,ACORN-E,Affluent,0.336
2258,MAC000018,Std,1970-02-17 07:00:00,ACORN-E,Affluent,0.251
2259,MAC000018,Std,1970-02-17 07:30:00,ACORN-E,Affluent,0.33799999999999997
2260,MAC000018,Std,1970-02-17 08:00:00,ACORN-E,Affluent,0.358
2261,MAC000018,Std,1970-02-17 08:30:00,ACORN-E,Affluent,1.024
2262,MAC000018,Std,1970-02-17 09:00:00,ACORN-E,Affluent,1.1720001
2263,MAC000018,Std,1970-02-17 09:30:00,ACORN-E,Affluent,0.626
2264,MAC000018,Std,1970-02-17 10:00:00,ACORN-E,Affluent,0.312
2265,MAC000018,Std,1970-02-17 10:30:00,ACORN-E,Affluent,0.268
2266,MAC000018,Std,1970-02-17 11:00:00,ACORN-E,Affluent,0.212
2267,MAC000018,Std,1970-02-17 11:30:00,ACORN-E,Affluent,0.23399999999999999
2268,MAC000018,Std,1970-02-17 12:00:00,ACORN-E,Affluent,0.20600000000000002
2269,MAC000018,Std,1970-02-17 12:30:00,ACORN-E,Affluent,0.271
2270,MAC000018,Std,1970-02-17 13:00:00,ACORN-E,Affluent,0.45
2271,MAC000018,Std,1970-02-17 13:30:00,ACORN-E,Affluent,0.27899999999999997
2272,MAC000018,Std,1970-02-17 14:00:00,ACORN-E,Affluent,0.27
2273,MAC000018,Std,1970-02-17 14:30:00,ACORN-E,Affluent,0.312
2274,MAC000018,Std,1970-02-17 15:00:00,ACORN-E,Affluent,0.287
2275,MAC000018,Std,1970-02-17 15:30:00,ACORN-E,Affluent,0.301
2276,MAC000018,Std,1970-02-17 16:00:00,ACORN-E,Affluent,0.35
2277,MAC000018,Std,1970-02-17 16:30:00,ACORN-E,Affluent,0.611
2278,MAC000018,Std,1970-02-17 17:00:00,ACORN-E,Affluent,0.525
2279,MAC000018,Std,1970-02-17 17:30:00,ACORN-E,Affluent,0.47700000000000004
2280,MAC000018,Std,1970-02-17 18:00:00,ACORN-E,Affluent,0.537
2281,MAC000018,Std,1970-02-17 18:30:00,ACORN-E,Affluent,0.4
2282,MAC000018,Std,1970-02-17 19:00:00,ACORN-E,Affluent,0.364
2283,MAC000018,Std,1970-02-17 19:30:00,ACORN-E,Affluent,0.368
2284,MAC000018,Std,1970-02-17 20:00:00,ACORN-E,Affluent,0.34600000000000003
2285,MAC000018,Std,1970-02-17 20:30:00,ACORN-E,Affluent,0.28600000000000003
2286,MAC000018,Std,1970-02-17 21:00:00,ACORN-E,Affluent,0.18600000000000003
2287,MAC000018,Std,1970-02-17 21:30:00,ACORN-E,Affluent,0.136
2288,MAC000018,Std,1970-02-17 22:00:00,ACORN-E,Affluent,0.134
2289,MAC000018,Std,1970-02-17 22:30:00,ACORN-E,Affluent,0.12
2290,MAC000018,Std,1970-02-17 23:00:00,ACORN-E,Affluent,0.131
2291,MAC000018,Std,1970-02-17 23:30:00,ACORN-E,Affluent,0.135
2292,MAC000018,Std,1970-02-18 00:00:00,ACORN-E,Affluent,0.136
2293,MAC000018,Std,1970-02-18 00:30:00,ACORN-E,Affluent,0.124
2294,MAC000018,Std,1970-02-18 01:00:00,ACORN-E,Affluent,0.126
2295,MAC000018,Std,1970-02-18 01:30:00,ACORN-E,Affluent,0.136
2296,MAC000018,Std,1970-02-18 02:00:00,ACORN-E,Affluent,0.134
2297,MAC000018,Std,1970-02-18 02:30:00,ACORN-E,Affluent,0.12300000000000001
2298,MAC000018,Std,1970-02-18 03:00:00,ACORN-E,Affluent,0.122
2299,MAC000018,Std,1970-02-18 03:30:00,ACORN-E,Affluent,0.134
2300,MAC000018,Std,1970-02-18 04:00:00,ACORN-E,Affluent,0.134
2301,MAC000018,Std,1970-02-18 04:30:00,ACORN-E,Affluent,0.14300000000000002
2302,MAC000018,Std,1970-02-18 05:00:00,ACORN-E,Affluent,0.159
2303,MAC000018,Std,1970-02-18 05:30:00,ACORN-E,Affluent,0.22699999999999998
2304,MAC000018,Std,1970-02-18 06:00:00,ACORN-E,Affluent,0.312
2305,MAC000018,Std,1970-02-18 06:30:00,ACORN-E,Affluent,0.213
2306,MAC000018,Std,1970-02-18 07:00:00,ACORN-E,Affluent,0.35
2307,MAC000018,Std,1970-02-18 07:30:00,ACORN-E,Affluent,0.23
2308,MAC000018,Std,1970-02-18 08:00:00,ACORN-E,Affluent,0.193
2309,MAC000018,Std,1970-02-18 08:30:00,ACORN-E,Affluent,0.243
2310,MAC000018,Std,1970-02-18 09:00:00,ACORN-E,Affluent,0.201
2311,MAC000018,Std,1970-02-18 09:30:00,ACORN-E,Affluent,0.183
2312,MAC000018,Std,1970-02-18 10:00:00,ACORN-E,Affluent,0.25
2313,MAC000018,Std,1970-02-18 10:30:00,ACORN-E,Affluent,0.32799999999999996
2314,MAC000018,Std,1970-02-18 11:00:00,ACORN-E,Affluent,0.353
2315,MAC000018,Std,1970-02-18 11:30:00,ACORN-E,Affluent,0.319
2316,MAC000018,Std,1970-02-18 12:00:00,ACORN-E,Affluent,0.205
2317,MAC000018,Std,1970-02-18 12:30:00,ACORN-E,Affluent,0.22699999999999998
2318,MAC000018,Std,1970-02-18 13:00:00,ACORN-E,Affluent,0.196
2319,MAC000018,Std,1970-02-18 13:30:00,ACORN-E,Affluent,0.259
2320,MAC000018,Std,1970-02-18 14:00:00,ACORN-E,Affluent,0.544
2321,MAC000018,Std,1970-02-18 14:30:00,ACORN-E,Affluent,0.456
2322,MAC000018,Std,1970-02-18 15:00:00,ACORN-E,Affluent,0.45299999999999996
2323,MAC000018,Std,1970-02-18 15:30:00,ACORN-E,Affluent,0.516
2324,MAC000018,Std,1970-02-18 16:00:00,ACORN-E,Affluent,0.46299999999999997
2325,MAC000018,Std,1970-02-18 16:30:00,ACORN-E,Affluent,0.6890000000000001
2326,MAC000018,Std,1970-02-18 17:00:00,ACORN-E,Affluent,0.65
2327,MAC000018,Std,1970-02-18 17:30:00,ACORN-E,Affluent,0.691
2328,MAC000018,Std,1970-02-18 18:00:00,ACORN-E,Affluent,0.5820000000000001
2329,MAC000018,Std,1970-02-18 18:30:00,ACORN-E,Affluent,0.644
2330,MAC000018,Std,1970-02-18 19:00:00,ACORN-E,Affluent,0.6579999999999999
2331,MAC000018,Std,1970-02-18 19:30:00,ACORN-E,Affluent,0.46399999999999997
2332,MAC000018,Std,1970-02-18 20:00:00,ACORN-E,Affluent,0.263
2333,MAC000018,Std,1970-02-18 20:30:00,ACORN-E,Affluent,0.235
2334,MAC000018,Std,1970-02-18 21:00:00,ACORN-E,Affluent,0.17300000000000001
2335,MAC000018,Std,1970-02-18 21:30:00,ACORN-E,Affluent,0.15
